page_id,page_name,disclaimer,amount_spent_ron,party,affil,label,notes,link_ad_library,link_fb_page
1557562174501195,PNL Suceava,PNL Suceava,39659,PNL,pro-candidate,candidate,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=1557562174501195,https://www.facebook.com/1557562174501195
103485715128042,Gazetarii.RO,Gazetarii.RO,39624,,"pro-CG, anti-Lasconi",proxy,media but not media?,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=103485715128042,https://www.facebook.com/103485715128042
478095872050995,Stroe Felix,Partidul Social Democrat Filiala Constanta,39211,PSD,pro-candidate,candidate,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=478095872050995,https://www.facebook.com/478095872050995
148878011635625,Romania1.net,Romania1.net,37881,AUR/Ind,"pro-Simion, pro-CG",proxy,page changed from simion to georgescu,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=148878011635625,https://www.facebook.com/148878011635625
750349898436390,Primăria Municipiului Bucureşti,Primăria Municipiului Bucureşti,37878,,,,city page,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=750349898436390,https://www.facebook.com/750349898436390
543681502428738,PSD Dolj,PSD Dolj,37393,PSD,pro-PSD,political party,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=543681502428738,https://www.facebook.com/543681502428738
376772818861386,Jitaru Ovidiu,Partidul National Liberal - Filiala Botosani,37044,PNL,pro-candidate,candidate,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=376772818861386,https://www.facebook.com/376772818861386
101548039408897,PresaLibera.ro,PresaLibera.ro,36988,AUR/Ind,"pro-CG, pro-AUR",proxy,media but no media?,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=101548039408897,https://www.facebook.com/101548039408897
2189728337924968,Dan Tanasă,Partidul Politic ALIANȚA PENTRU UNIREA ROMÂNILOR,36961,AUR,"pro-AUR, pro-Simion",candidate,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=2189728337924968,https://www.facebook.com/2189728337924968
705733042862650,USR Bacău,ANSIO TEAM S.R.L.,36639,USR,pro-USR,political party,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=705733042862650,https://www.facebook.com/705733042862650
511902975647230,Lucian Morar,PSDMM,36522,PSD,pro-candidate,candidate,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=511902975647230,https://www.facebook.com/511902975647230
1028428697211383,USR Sibiu,USR Sibiu,36349,USR,"pro-USR, pro-Lasconi",political party,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=1028428697211383,https://www.facebook.com/1028428697211383
288677364320583,Dumitriu Alexandru,Partidul National Liberal - Filiala Botosani,36339,PNL,pro-candidate,candidate,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=288677364320583,https://www.facebook.com/288677364320583
399228283278609,Ionela Aiftincă,Partidul National Liberal - Filiala Botosani,36084,PNL,pro-candidate,candidate,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=399228283278609,https://www.facebook.com/399228283278609
265296200008293,Békési Csaba,Infomed Pro SRL,36025,PSD,pro-candidate,candidate,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=265296200008293,https://www.facebook.com/265296200008293
293705614001972,Ileana Cristina Dumitrache,Partidul Social Democrat Filiala Constanta,35975,PSD,pro-candidate,candidate,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=293705614001972,https://www.facebook.com/293705614001972
744028202367270,USR Tulcea,USR Tulcea,35907,USR,pro-USR,political party,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=744028202367270,https://www.facebook.com/744028202367270
486630401197169,Eduard Martin,Partidul Social Democrat Filiala Constanta,35862,PSD,"pro-PSD, pro-candidate",candidate,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=486630401197169,https://www.facebook.com/486630401197169
2546711162025064,Politice.net,politice.net,35830,,,media,"anti-everyone, pro-PSD?",https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=2546711162025064,https://www.facebook.com/2546711162025064
176811992738806,USR Brăila,USR Braila,35653,USR,"pro-USR, pro-Lasconi",political party,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=176811992738806,https://www.facebook.com/176811992738806
219073074846187,PSD Vrancea,Partidul Social Democrat - Filiala Vrancea,35465,PSD,pro-PSD,political party,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=219073074846187,https://www.facebook.com/219073074846187
203009253184238,Aurel Mohan,Aurel Mohan,35357,PSD,"pro-PSD, pro-candidate",candidate,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=203009253184238,https://www.facebook.com/203009253184238
1164341813627057,Maria Gabriela Horga,Forges Policy,35106,PNL,pro-candidate,candidate,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=1164341813627057,https://www.facebook.com/1164341813627057
113285397117325,Brian Cristian,USR Maramures,34931,USR,"pro-USR, pro-candidate",candidate,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=113285397117325,https://www.facebook.com/113285397117325
291909700679457,Oastea de AUR,OameniDeAur,34822,AUR,pro-AUR,political party,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=291909700679457,https://www.facebook.com/291909700679457
151241544943262,RMDSZ Maros,RMDSZ Maros Megye,34604,UDMR,pro-UDMR,political party,hungarian,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=151241544943262,https://www.facebook.com/151241544943262
339656202557628,Buliga Luciana,Partidul National Liberal - Filiala Botosani,34574,PNL,pro-candidate,candidate,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=339656202557628,https://www.facebook.com/339656202557628
102772015802715,Climate Change Summit,Climate Change Summit,33947,,,,other,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=102772015802715,https://www.facebook.com/102772015802715
1752873864954644,Robert Sighiartau,Robert Sighiartau,33687,PNL,"pro-candidate, anti-PSD",candidate,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=1752873864954644,https://www.facebook.com/1752873864954644
430887746780788,Romania365,Romania365,33220,,"anti-Lasconi, anti-Ciuca, anti-Geoana",proxy,media but not media?,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=430887746780788,https://www.facebook.com/430887746780788
109382891697906,Gabriel Traian Ghilea,Infomed Pro SRL,33195,PSD,"pro-PSD, pro-candidate",candidate,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=109382891697906,https://www.facebook.com/109382891697906
1305418182809740,Csoma Botond,RMDSZ Kolozs Megye,33189,UDMR,"pro-UDMR, pro-candidate",candidate,hungarian,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=1305418182809740,https://www.facebook.com/1305418182809740
735350019910389,PNL DOLJ,Oltenia STAR,32725,PNL,pro-PNL,political party,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=735350019910389,https://www.facebook.com/735350019910389
557284874779877,Mihai Coteț,"Asociatia Pitesti, orasul meu",32039,PNL,pro-candidate,candidate,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=557284874779877,https://www.facebook.com/557284874779877
658327497957684,Crina Fiorela Chilat,PSDMM,31943,PSD,pro-candidate,candidate,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=658327497957684,https://www.facebook.com/658327497957684
192356900634086,Oameni de AUR,OameniDeAur,31816,AUR,"pro-AUR, pro-Simion",political party,"recently anti-Lasconi, pro-CG",https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=192356900634086,https://www.facebook.com/192356900634086
243027859216579,Alfred Simonis,Partidul Social Democrat,31633,PSD,pro-candidate,candidate,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=243027859216579,https://www.facebook.com/243027859216579
